VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2019-10-01 05:31:28,2019-10-01 05:45:47,N,1.0,244,48,1.0,6.76,21.0,0.5,0.5,2.0,0.0,,0.3,27.05,1.0,1.0,2.75
2.0,2019-10-01 17:39:51,2019-10-01 17:48:08,N,1.0,223,179,1.0,1.34,7.5,0.5,0.5,2.0,0.0,,0.3,10.8,1.0,1.0,0.0
2.0,2019-10-01 05:02:48,2019-10-01 05:13:39,N,1.0,82,56,1.0,2.28,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 06:00:34,2019-10-01 06:21:20,N,1.0,7,234,1.0,5.35,19.0,0.5,0.5,0.0,0.0,,0.3,23.05,2.0,1.0,2.75
2.0,2019-10-01 05:39:43,2019-10-01 06:03:52,N,1.0,189,138,1.0,10.98,32.0,0.5,0.5,6.66,0.0,,0.3,41.91,1.0,1.0,0.0
2.0,2019-10-01 05:36:44,2019-10-01 05:42:18,N,1.0,74,75,1.0,1.43,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 05:43:28,2019-10-01 05:54:48,N,1.0,10,130,1.0,2.13,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,1.0,1.0,0.0
2.0,2019-10-01 05:29:03,2019-10-01 05:51:37,N,1.0,228,90,1.0,7.61,24.0,0.5,0.5,8.42,0.0,,0.3,36.47,1.0,1.0,2.75
2.0,2019-10-01 05:27:03,2019-10-01 05:33:43,N,1.0,129,138,1.0,3.32,11.0,0.5,0.5,2.46,0.0,,0.3,14.76,1.0,1.0,0.0
2.0,2019-10-01 05:35:56,2019-10-01 05:58:35,N,1.0,49,197,1.0,12.34,34.5,0.5,0.5,0.0,0.0,,0.3,35.8,1.0,1.0,0.0
2.0,2019-10-01 05:30:41,2019-10-01 05:38:14,N,5.0,74,74,1.0,1.09,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,2.0,2.0,0.0
2.0,2019-10-01 05:42:51,2019-10-01 05:55:11,N,1.0,74,151,1.0,1.92,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 05:48:13,2019-10-01 05:50:01,N,1.0,166,166,1.0,0.33,3.5,0.5,0.5,1.44,0.0,,0.3,6.24,1.0,1.0,0.0
2.0,2019-10-01 05:54:10,2019-10-01 06:02:51,N,1.0,166,236,1.0,2.19,9.0,0.5,0.5,3.26,0.0,,0.3,16.31,1.0,1.0,2.75
2.0,2019-10-01 05:21:12,2019-10-01 05:31:39,N,1.0,75,170,6.0,3.15,11.0,0.5,0.5,0.0,0.0,,0.3,15.05,1.0,1.0,2.75
2.0,2019-10-01 05:44:24,2019-10-01 05:59:01,N,1.0,75,164,6.0,4.93,16.5,0.5,0.5,4.11,0.0,,0.3,24.66,1.0,1.0,2.75
2.0,2019-10-01 05:16:39,2019-10-01 05:18:10,N,1.0,75,75,1.0,0.36,3.5,0.5,0.5,1.0,0.0,,0.3,5.8,1.0,1.0,0.0
2.0,2019-10-01 05:32:03,2019-10-01 05:36:09,N,1.0,75,237,1.0,1.25,6.0,0.5,0.5,0.0,0.0,,0.3,10.05,2.0,1.0,2.75
2.0,2019-10-01 05:51:26,2019-10-01 06:06:28,N,1.0,236,138,1.0,8.06,23.5,0.5,0.5,5.57,6.12,,0.3,36.49,1.0,1.0,0.0
1.0,2019-10-01 05:59:31,2019-10-01 06:12:36,N,1.0,65,249,1.0,3.6,13.5,2.75,0.5,0.0,0.0,,0.3,17.05,2.0,1.0,2.75
1.0,2019-10-01 05:59:19,2019-10-01 06:03:06,N,1.0,75,75,1.0,0.8,5.0,0.0,0.5,1.15,0.0,,0.3,6.95,1.0,1.0,0.0
1.0,2019-10-01 05:15:45,2019-10-01 05:33:15,N,1.0,226,234,1.0,5.2,17.5,3.25,0.5,1.0,0.0,,0.3,22.55,1.0,1.0,2.75
2.0,2019-10-01 05:13:22,2019-10-01 05:30:16,N,1.0,41,242,1.0,7.88,23.5,0.5,0.5,0.0,0.0,,0.3,24.8,2.0,1.0,0.0
2.0,2019-10-01 05:12:45,2019-10-01 05:36:44,N,1.0,129,231,2.0,9.13,28.0,0.5,0.5,0.0,0.0,,0.3,32.05,2.0,1.0,2.75
2.0,2019-10-01 05:33:12,2019-10-01 05:43:39,N,1.0,41,159,1.0,2.51,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 05:59:42,2019-10-01 06:06:32,N,1.0,41,151,1.0,1.48,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1.0,1.0,0.0
2.0,2019-10-01 05:41:01,2019-10-01 05:49:03,N,1.0,74,74,1.0,1.12,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2019-10-01 06:01:15,2019-10-01 06:07:24,N,1.0,74,75,1.0,1.43,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1.0,1.0,0.0
1.0,2019-10-01 05:39:13,2019-10-01 06:14:19,N,1.0,92,88,1.0,0.0,36.2,0.0,0.5,0.0,6.12,,0.3,43.12,1.0,1.0,0.0
2.0,2019-10-01 05:17:43,2019-10-01 05:57:25,N,1.0,7,167,5.0,17.19,50.5,0.5,0.5,10.91,0.0,,0.3,65.46,1.0,1.0,2.75
2.0,2019-10-01 11:14:47,2019-10-01 11:36:16,N,1.0,74,162,1.0,4.71,19.5,0.5,0.5,2.0,0.0,,0.3,25.55,1.0,1.0,2.75
2.0,2019-10-01 05:19:34,2019-10-01 05:29:35,N,1.0,129,138,5.0,2.6,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 05:41:31,2019-10-01 05:53:46,N,1.0,82,260,5.0,2.71,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 05:39:16,2019-10-01 05:52:30,N,1.0,74,142,1.0,3.8,14.0,0.5,0.5,4.51,0.0,,0.3,22.56,1.0,1.0,2.75
2.0,2019-10-01 05:28:43,2019-10-01 05:48:29,N,1.0,241,75,1.0,7.94,24.5,0.5,0.5,3.87,0.0,,0.3,34.62,1.0,1.0,0.0
1.0,2019-10-01 05:09:03,2019-10-01 05:19:24,N,1.0,57,95,2.0,1.7,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 05:10:31,2019-10-01 05:17:08,N,1.0,92,138,2.0,2.75,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1.0,1.0,0.0
2.0,2019-10-01 05:37:27,2019-10-01 05:48:26,N,1.0,92,160,2.0,6.09,18.0,0.5,0.5,0.0,0.0,,0.3,19.3,2.0,1.0,0.0
2.0,2019-10-01 05:12:08,2019-10-01 05:22:44,N,1.0,7,145,1.0,2.13,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 05:37:47,2019-10-01 05:43:22,N,1.0,127,235,1.0,1.68,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2019-10-01 05:48:42,2019-10-01 06:00:27,N,1.0,119,41,1.0,2.5,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,1.0,1.0,0.0
2.0,2019-10-01 05:05:10,2019-10-01 05:14:36,N,1.0,130,134,5.0,2.55,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,1.0,1.0,0.0
2.0,2019-10-01 05:32:40,2019-10-01 05:33:15,N,1.0,152,152,1.0,0.24,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2019-10-01 05:57:08,2019-10-01 06:02:57,N,1.0,75,263,1.0,1.39,7.0,0.5,0.5,0.0,0.0,,0.3,11.05,2.0,1.0,2.75
2.0,2019-10-01 05:43:43,2019-10-01 05:48:17,N,1.0,75,74,1.0,1.01,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 06:42:15,2019-10-01 06:45:21,N,1.0,7,223,1.0,0.44,4.0,0.0,0.5,0.96,0.0,,0.3,5.76,1.0,1.0,0.0
2.0,2019-10-01 06:20:48,2019-10-01 06:30:36,N,1.0,247,244,1.0,2.12,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2019-10-01 06:47:51,2019-10-01 06:51:26,N,1.0,95,95,1.0,0.87,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 07:02:38,2019-10-01 07:21:08,N,1.0,244,163,1.0,6.76,20.5,0.0,0.5,4.81,0.0,,0.3,28.86,1.0,1.0,2.75
2.0,2019-10-01 06:33:21,2019-10-01 06:41:20,N,1.0,89,85,1.0,1.16,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,1.0,0.0
2.0,2019-10-01 06:13:06,2019-10-01 06:18:58,N,1.0,75,151,1.0,1.66,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 06:51:01,2019-10-01 06:52:06,N,1.0,75,75,1.0,0.42,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
1.0,2019-10-01 06:10:21,2019-10-01 06:17:01,N,1.0,212,168,1.0,2.9,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,1.0,0.0
1.0,2019-10-01 06:32:42,2019-10-01 07:23:42,N,5.0,248,132,1.0,18.4,0.0,0.0,0.0,0.0,6.12,,0.0,6.12,2.0,2.0,0.0
2.0,2019-10-01 06:23:26,2019-10-01 06:30:28,N,1.0,74,236,1.0,1.73,7.5,0.0,0.5,2.0,0.0,,0.3,13.05,1.0,1.0,2.75
2.0,2019-10-01 06:52:28,2019-10-01 06:57:49,N,1.0,74,42,1.0,0.63,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 06:28:16,2019-10-01 06:39:36,N,1.0,247,159,1.0,1.65,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,0.0
1.0,2019-10-01 06:52:21,2019-10-01 06:59:43,N,1.0,243,119,1.0,1.8,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,1.0,0.0
2.0,2019-10-01 06:53:48,2019-10-01 07:02:09,N,1.0,243,244,1.0,1.09,7.5,0.0,0.5,1.0,0.0,,0.3,9.3,1.0,1.0,0.0
1.0,2019-10-01 06:34:12,2019-10-01 07:04:47,N,1.0,193,89,1.0,12.5,38.5,0.0,0.5,0.0,0.0,,0.3,39.3,2.0,1.0,0.0
1.0,2019-10-01 06:17:23,2019-10-01 06:34:19,N,1.0,74,162,1.0,4.2,15.5,2.75,0.5,0.0,0.0,,0.3,19.05,3.0,1.0,2.75
1.0,2019-10-01 06:45:20,2019-10-01 06:58:09,N,1.0,75,166,1.0,2.6,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2019-10-01 06:29:39,2019-10-01 06:48:43,N,1.0,42,138,1.0,7.79,23.5,0.0,0.5,6.08,6.12,,0.3,38.45,1.0,1.0,0.0
2.0,2019-10-01 07:01:11,2019-10-01 07:03:17,N,1.0,92,92,1.0,0.14,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
1.0,2019-10-01 06:26:25,2019-10-01 06:44:12,N,1.0,41,185,1.0,8.7,25.5,0.0,0.5,0.0,0.0,,0.3,26.3,2.0,1.0,0.0
1.0,2019-10-01 06:46:31,2019-10-01 07:00:02,N,1.0,185,235,1.0,4.4,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,2.0,1.0,0.0
2.0,2019-10-01 06:34:22,2019-10-01 06:41:05,N,1.0,75,237,1.0,1.58,7.5,0.0,0.5,0.0,0.0,,0.3,11.05,2.0,1.0,2.75
2.0,2019-10-01 06:55:21,2019-10-01 07:07:42,N,1.0,74,75,1.0,2.14,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1.0,1.0,0.0
1.0,2019-10-01 06:34:58,2019-10-01 07:08:40,N,1.0,36,48,1.0,7.3,27.5,2.75,0.5,0.0,6.12,,0.3,37.17,2.0,1.0,2.75
2.0,2019-10-01 06:30:34,2019-10-01 06:36:01,N,1.0,7,7,1.0,0.88,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 06:41:19,2019-10-01 07:00:26,N,1.0,42,229,1.0,4.89,18.0,0.0,0.5,3.0,0.0,,0.3,24.55,1.0,1.0,2.75
2.0,2019-10-01 06:45:05,2019-10-01 06:53:42,N,1.0,7,223,1.0,1.79,8.5,0.0,0.5,1.0,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2019-10-01 06:44:34,2019-10-01 06:52:31,N,1.0,74,75,1.0,1.34,7.5,0.0,0.5,2.49,0.0,,0.3,10.79,1.0,1.0,0.0
1.0,2019-10-01 06:32:19,2019-10-01 06:33:43,N,1.0,116,152,1.0,0.2,3.0,1.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
1.0,2019-10-01 06:03:14,2019-10-01 06:30:50,N,1.0,244,191,1.0,0.0,39.2,0.0,0.5,0.0,6.12,,0.3,46.12,1.0,1.0,0.0
2.0,2019-10-01 06:04:32,2019-10-01 06:08:07,N,1.0,152,166,1.0,0.8,4.5,0.0,0.0,0.0,0.0,,0.0,4.5,2.0,2.0,0.0
2.0,2019-10-01 06:55:58,2019-10-01 07:13:52,N,1.0,41,140,1.0,4.03,16.0,0.0,0.5,0.0,0.0,,0.3,19.55,2.0,1.0,2.75
2.0,2019-10-01 06:03:16,2019-10-01 06:16:59,N,1.0,43,90,2.0,4.86,15.5,0.0,0.5,0.0,0.0,,0.3,19.05,1.0,1.0,2.75
2.0,2019-10-01 06:38:41,2019-10-01 06:47:39,N,1.0,40,231,1.0,3.52,12.0,0.0,0.5,2.0,6.12,,0.3,23.67,1.0,1.0,2.75
2.0,2019-10-01 07:03:23,2019-10-01 07:21:16,N,1.0,66,161,1.0,7.11,22.0,0.0,0.5,2.0,0.0,,0.3,27.55,1.0,1.0,2.75
1.0,2019-10-01 06:49:29,2019-10-01 07:20:23,N,1.0,61,92,1.0,0.0,34.2,0.0,0.5,0.0,0.0,,0.3,35.0,1.0,1.0,0.0
2.0,2019-10-01 06:49:23,2019-10-01 06:56:28,N,1.0,61,189,5.0,1.31,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,1.0,0.0
2.0,2019-10-01 07:01:00,2019-10-01 07:14:47,N,1.0,55,55,1.0,2.94,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 06:31:20,2019-10-01 06:42:05,N,1.0,78,18,1.0,1.7,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,0.0
2.0,2019-10-01 06:53:01,2019-10-01 06:59:39,N,1.0,136,241,1.0,1.02,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,1.0,0.0
2.0,2019-10-01 06:27:29,2019-10-01 07:00:55,N,5.0,208,238,1.0,12.84,40.0,0.0,0.0,0.0,0.0,,0.0,42.75,2.0,2.0,2.75
2.0,2019-10-01 06:10:30,2019-10-01 06:18:52,N,1.0,191,191,1.0,1.25,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,1.0,0.0
2.0,2019-10-01 06:55:03,2019-10-01 07:10:17,N,1.0,244,174,1.0,7.16,22.0,0.0,0.5,0.0,0.0,,0.3,22.8,2.0,1.0,0.0
2.0,2019-10-01 06:59:09,2019-10-01 07:16:04,N,1.0,166,143,1.0,3.58,14.5,0.0,0.5,0.0,0.0,,0.3,18.05,2.0,1.0,2.75
2.0,2019-10-01 06:58:57,2019-10-01 07:10:37,N,1.0,257,181,1.0,1.67,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2019-10-01 06:32:08,2019-10-01 06:48:06,N,5.0,152,236,1.0,4.58,20.0,0.0,0.0,1.0,0.0,,0.0,23.75,1.0,2.0,2.75
2.0,2019-10-01 06:57:18,2019-10-01 07:07:59,N,1.0,193,170,1.0,3.42,12.0,0.0,0.5,2.33,0.0,,0.3,17.88,1.0,1.0,2.75
2.0,2019-10-01 06:32:03,2019-10-01 06:41:41,N,1.0,74,75,1.0,1.41,8.0,0.0,0.5,1.76,0.0,,0.3,10.56,1.0,1.0,0.0
2.0,2019-10-01 06:36:23,2019-10-01 06:55:34,N,1.0,223,237,5.0,5.2,18.0,0.0,0.5,0.0,0.0,,0.3,21.55,1.0,1.0,2.75
2.0,2019-10-01 06:11:39,2019-10-01 06:20:54,N,1.0,35,188,2.0,1.92,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,0.0
2.0,2019-10-01 06:32:55,2019-10-01 06:39:46,N,1.0,56,92,1.0,3.06,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 06:42:59,2019-10-01 07:41:24,N,1.0,254,227,1.0,26.25,73.5,0.0,0.5,0.0,0.0,,0.3,74.3,1.0,1.0,0.0
2.0,2019-10-01 06:45:33,2019-10-01 06:49:57,N,1.0,95,95,1.0,0.72,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 06:30:44,2019-10-01 06:47:09,N,1.0,74,140,1.0,3.59,13.5,0.0,0.5,0.0,0.0,,0.3,17.05,1.0,1.0,2.75
2.0,2019-10-01 06:36:18,2019-10-01 06:44:28,N,1.0,75,161,1.0,2.48,9.0,0.0,0.5,2.51,0.0,,0.3,15.06,1.0,1.0,2.75
2.0,2019-10-01 06:21:16,2019-10-01 06:28:53,N,1.0,129,129,1.0,1.94,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 06:57:28,2019-10-01 07:23:46,N,1.0,244,13,1.0,9.66,28.5,0.0,0.5,5.0,0.0,,0.3,37.05,1.0,1.0,2.75
1.0,2019-10-01 06:49:57,2019-10-01 07:16:03,N,1.0,76,177,1.0,4.4,19.5,0.0,0.5,0.0,0.0,,0.3,20.3,1.0,1.0,0.0
2.0,2019-10-01 06:01:20,2019-10-01 06:09:08,N,1.0,263,137,1.0,3.91,13.0,0.0,0.5,0.0,0.0,,0.3,16.55,2.0,1.0,2.75
2.0,2019-10-01 06:29:59,2019-10-01 06:31:36,N,1.0,75,74,1.0,0.62,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,1.0,0.0
2.0,2019-10-01 06:36:07,2019-10-01 06:48:20,N,1.0,43,143,1.0,3.15,12.0,0.0,0.5,2.33,0.0,,0.3,17.88,1.0,1.0,2.75
2.0,2019-10-01 06:52:10,2019-10-01 06:55:57,N,1.0,74,75,1.0,0.68,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1.0,1.0,0.0
1.0,2019-10-01 06:05:37,2019-10-01 06:15:31,N,1.0,75,166,1.0,1.7,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
1.0,2019-10-01 06:43:32,2019-10-01 06:43:43,N,1.0,75,74,1.0,1.7,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,3.0,1.0,0.0
2.0,2019-10-01 06:06:10,2019-10-01 06:08:37,N,1.0,74,75,1.0,0.46,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2019-10-01 06:29:27,2019-10-01 06:37:02,N,1.0,74,41,1.0,0.99,6.5,0.0,0.5,1.0,0.0,,0.3,8.3,1.0,1.0,0.0
2.0,2019-10-01 06:40:43,2019-10-01 06:46:09,N,1.0,41,75,1.0,0.9,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2019-10-01 06:10:12,2019-10-01 06:13:52,N,1.0,244,116,1.0,0.9,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 06:33:46,2019-10-01 06:45:48,N,1.0,74,229,1.0,3.79,12.5,0.0,0.5,0.0,0.0,,0.3,16.05,2.0,1.0,2.75
2.0,2019-10-01 06:42:06,2019-10-01 06:55:25,N,1.0,260,226,1.0,2.57,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2019-10-01 06:55:09,2019-10-01 07:11:17,N,1.0,74,142,1.0,3.63,14.0,0.0,0.5,0.0,0.0,,0.3,17.55,2.0,1.0,2.75
2.0,2019-10-01 06:52:39,2019-10-01 06:56:32,N,1.0,244,116,5.0,0.61,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 06:35:52,2019-10-01 06:43:18,N,1.0,42,74,1.0,1.12,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,1.0,0.0
2.0,2019-10-01 07:00:57,2019-10-01 07:10:22,N,1.0,147,47,1.0,1.51,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,1.0,0.0
1.0,2019-10-01 06:34:19,2019-10-01 06:36:49,N,1.0,75,41,1.0,0.5,4.0,0.0,0.5,0.95,0.0,,0.3,5.75,1.0,1.0,0.0
1.0,2019-10-01 06:52:09,2019-10-01 06:56:23,N,1.0,41,41,1.0,0.8,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
1.0,2019-10-01 06:18:52,2019-10-01 06:45:05,N,1.0,189,145,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,1.0,0.0
2.0,2019-10-01 06:55:35,2019-10-01 07:05:55,N,1.0,95,197,2.0,2.19,10.5,0.0,0.5,2.26,0.0,,0.3,13.56,1.0,1.0,0.0
2.0,2019-10-01 06:07:24,2019-10-01 06:21:12,N,1.0,152,75,1.0,2.87,12.0,0.0,0.5,2.0,0.0,,0.3,14.8,1.0,1.0,0.0
2.0,2019-10-01 06:29:01,2019-10-01 06:37:35,N,1.0,74,152,1.0,1.56,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
1.0,2019-10-01 06:52:12,2019-10-01 06:55:28,N,1.0,43,236,1.0,0.8,4.5,2.75,0.5,0.0,0.0,,0.3,8.05,2.0,1.0,2.75
2.0,2019-10-01 06:42:50,2019-10-01 06:47:09,N,1.0,166,41,1.0,1.0,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1.0,1.0,0.0
2.0,2019-10-01 06:03:59,2019-10-01 06:07:12,N,1.0,62,85,1.0,1.12,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 06:33:41,2019-10-01 06:50:34,N,1.0,66,106,1.0,2.34,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,1.0,1.0,0.0
2.0,2019-10-01 06:09:06,2019-10-01 06:24:55,N,1.0,260,170,1.0,4.88,16.5,0.0,0.5,2.0,0.0,,0.3,22.05,1.0,1.0,2.75
2.0,2019-10-01 06:54:54,2019-10-01 07:03:18,N,1.0,74,75,1.0,1.21,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2019-10-01 06:45:22,2019-10-01 06:52:27,N,1.0,75,75,2.0,1.01,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2019-10-01 06:54:44,2019-10-01 07:17:23,N,1.0,43,231,2.0,7.74,24.0,0.0,0.5,3.0,0.0,,0.3,30.55,1.0,1.0,2.75
1.0,2019-10-01 06:15:43,2019-10-01 06:59:05,N,1.0,35,137,1.0,0.0,28.2,0.0,0.5,0.0,0.0,,0.3,29.0,1.0,1.0,0.0
2.0,2019-10-01 18:24:14,2019-10-01 18:30:59,N,1.0,223,223,1.0,1.54,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 18:39:58,2019-10-01 18:45:27,N,1.0,223,223,1.0,0.87,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
1.0,2019-10-01 06:45:24,2019-10-01 07:04:17,N,1.0,95,36,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,1.0,0.0
2.0,2019-10-01 06:33:23,2019-10-01 06:58:35,N,1.0,70,161,1.0,6.4,21.0,0.0,0.5,0.0,0.0,,0.3,24.55,2.0,1.0,2.75
2.0,2019-10-01 06:33:02,2019-10-01 06:33:09,N,1.0,132,132,1.0,0.12,-2.5,0.0,-0.5,0.0,0.0,,-0.3,-3.3,3.0,1.0,0.0
2.0,2019-10-01 06:33:02,2019-10-01 06:33:09,N,1.0,132,132,1.0,0.12,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2019-10-01 06:42:29,2019-10-01 06:49:26,N,1.0,74,75,1.0,1.39,6.5,0.0,0.5,1.0,0.0,,0.3,8.3,1.0,1.0,0.0
2.0,2019-10-01 06:34:11,2019-10-01 06:34:58,N,5.0,264,264,1.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,9.0,1.0,2.0,0.0
2.0,2019-10-01 06:57:01,2019-10-01 07:22:23,N,1.0,7,113,1.0,5.26,20.0,0.0,0.5,4.71,0.0,,0.3,28.26,1.0,1.0,2.75
2.0,2019-10-01 06:21:31,2019-10-01 06:39:44,N,1.0,33,162,1.0,5.23,18.0,0.0,0.5,5.0,0.0,,0.3,26.55,1.0,1.0,2.75
2.0,2019-10-01 06:56:12,2019-10-01 06:57:51,N,1.0,33,33,1.0,0.48,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2019-10-01 06:04:58,2019-10-01 06:11:04,N,1.0,74,75,1.0,1.24,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 06:28:35,2019-10-01 06:34:24,N,1.0,74,75,1.0,1.39,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2019-10-01 06:43:24,2019-10-01 07:05:58,N,1.0,74,246,1.0,6.69,21.0,0.0,0.5,0.0,0.0,,0.3,24.55,2.0,1.0,2.75
2.0,2019-10-01 06:20:06,2019-10-01 06:52:20,N,5.0,130,170,1.0,12.1,50.0,0.0,0.5,0.0,6.12,,0.3,59.67,1.0,1.0,2.75
2.0,2019-10-01 06:55:03,2019-10-01 07:04:11,N,1.0,74,159,1.0,1.65,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 06:38:50,2019-10-01 06:59:07,N,1.0,152,140,1.0,4.55,17.0,0.0,0.5,0.0,0.0,,0.3,20.55,2.0,1.0,2.75
2.0,2019-10-01 06:28:35,2019-10-01 06:38:41,N,1.0,95,56,1.0,2.78,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 06:43:41,2019-10-01 06:52:43,N,1.0,260,207,1.0,1.61,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 06:21:51,2019-10-01 06:57:46,N,1.0,243,56,1.0,18.05,50.5,0.0,0.5,11.48,6.12,,0.3,70.85,1.0,1.0,0.0
2.0,2019-10-01 07:00:25,2019-10-01 07:42:33,N,1.0,265,265,1.0,14.26,43.0,0.0,0.5,0.0,6.12,,0.3,49.92,1.0,1.0,0.0
